2021-09-07 17:56:00,59.6
2021-09-07 17:57:00,59.5
2021-09-07 17:58:00,58.5
2021-09-07 17:59:00,58.3
2021-09-07 18:00:00,58.2
2021-09-07 18:01:00,57.9
2021-09-07 18:02:00,57.8
2021-09-07 18:03:00,59.4
2021-09-07 18:04:00,58.4
2021-09-07 18:05:00,58.5
2021-09-07 18:06:00,58.3
2021-09-07 18:07:00,59.1
2021-09-07 18:08:00,58.4
2021-09-07 18:09:00,58.1
2021-09-07 18:10:00,57.6
2021-09-07 18:11:00,57.3
2021-09-07 18:12:00,58.4
2021-09-07 18:13:00,57.6
2021-09-07 18:14:00,58.1
2021-09-07 18:15:00,58.1
2021-09-07 18:16:00,58.1
2021-09-07 18:17:00,58.0
2021-09-07 18:18:00,57.9
2021-09-07 18:19:00,57.8
2021-09-07 18:20:00,57.4
2021-09-07 18:21:00,57.3
2021-09-07 18:22:00,56.7
2021-09-07 18:23:00,57.4
2021-09-07 18:24:00,57.3
2021-09-07 18:25:00,56.0
2021-09-07 18:26:00,57.0
2021-09-07 18:27:00,55.5
2021-09-07 18:28:00,55.7
2021-09-07 18:29:00,56.9
2021-09-07 18:30:00,55.9
2021-09-07 18:31:00,55.5
2021-09-07 18:32:00,55.3
2021-09-07 18:33:00,55.7
2021-09-07 18:34:00,56.4
2021-09-07 18:35:00,54.9
2021-09-07 18:36:00,55.6
2021-09-07 18:37:00,54.6
2021-09-07 18:38:00,54.3
2021-09-07 18:39:00,54.5
2021-09-07 18:40:00,55.1
2021-09-07 18:41:00,55.1
2021-09-07 18:42:00,55.1
2021-09-07 18:43:00,55.1
2021-09-07 18:44:00,54.9
2021-09-07 18:45:00,55.2
2021-09-07 18:46:00,55.2
2021-09-07 18:47:00,54.4
2021-09-07 18:48:00,54.9
2021-09-07 18:49:00,54.8
2021-09-07 18:50:00,53.3
2021-09-07 18:51:00,53.8
2021-09-07 18:52:00,54.4
2021-09-07 18:53:00,53.6
2021-09-07 18:54:00,53.7
2021-09-07 18:55:00,53.0
2021-09-07 18:56:00,52.5
2021-09-07 18:57:00,52.5
2021-09-07 18:58:00,52.7
2021-09-07 18:59:00,53.4
2021-09-07 19:00:00,53.4
2021-09-07 19:01:00,52.9
2021-09-07 19:02:00,51.8
2021-09-07 19:03:00,51.4
2021-09-07 19:04:00,52.5
2021-09-07 19:05:00,52.2
2021-09-07 19:06:00,52.8
2021-09-07 19:07:00,51.6
2021-09-07 19:08:00,51.6
2021-09-07 19:09:00,51.6
2021-09-07 19:10:00,52.1
2021-09-07 19:11:00,0.0
2021-09-07 19:12:00,50.9
2021-09-07 19:13:00,51.1
2021-09-07 19:14:00,51.2
2021-09-07 19:15:00,50.4
2021-09-07 19:16:00,50.4
2021-09-07 19:17:00,50.1
2021-09-07 19:18:00,50.9
